Classification,Name,Longitude,Latitude
0,20170111_180813_0e30,-122.1781507,37.7018025
0,20170111_180813_0e30,-122.2182854,37.71689301
0,20170111_180813_0e30,-122.2194185,37.71595414
0,20170113_174500_0e0e,-117.1474379,32.73542169
0,20170113_174500_0e0e,-117.1859733,32.78949465
0,20170113_174500_0e0e,-117.197319,32.73324225
0,20170113_174500_0e0e,-117.1977998,32.73351211
0,20170113_174500_0e0e,-117.198505,32.7338628
0,20170113_174500_0e0e,-117.1987608,32.73370003
0,20170113_174500_0e0e,-117.1992068,32.73267095
0,20170113_174500_0e0e,-117.1992407,32.73350983
0,20170113_174500_0e0e,-117.1997497,32.73204766
0,20170113_174500_0e0e,-117.2017376,32.73328934
0,20170113_174500_0e0e,-117.2019602,32.73258536
0,20170113_174500_0e0e,-117.2050598,32.72992823
0,20170113_174500_0e0e,-117.2121235,32.73833283
0,20170113_174500_0e0e,-117.2142759,32.74127894
0,20170113_174500_0e0e,-117.2179193,32.75155628
0,20170113_174500_0e0e,-117.230813,32.78400766
0,20170113_174500_0e0e,-117.2436866,32.80563281
0,20170113_174500_0e0e,-117.3285954,32.75104435
0,20170113_174500_0e0e,-117.3890921,32.79573969
0,20170113_174500_0e0e,-117.390046,32.7940589
0,20170113_174501_0e0e,-117.1890552,32.71663875
0,20170113_174501_0e0e,-117.1932612,32.70751234
0,20170113_174501_0e0e,-117.19649,32.72025367
0,20170113_174501_0e0e,-117.2053212,32.73220103
0,20170113_174501_0e0e,-117.3707842,32.7153671
0,20170113_174501_0e0e,-117.3865568,32.71323569
0,20170113_174832_0e3a,-117.545838,34.05961154
0,20170113_174832_0e3a,-117.6996165,34.0180593
0,20170113_174832_0e3a,-117.7017153,34.03225169
0,20170113_174832_0e3a,-117.7082145,34.03221442
0,20170113_174832_0e3a,-117.7762777,34.08369615
0,20170113_174832_0e3a,-117.7982869,34.03466581
0,20170113_174832_0e3a,-117.8036225,34.05941394
0,20170113_174838_0e3a,-117.6395577,33.64616517
0,20170113_174838_0e3a,-117.7500516,33.66267155
0,20170113_174838_0e3a,-117.7697542,33.69501909
0,20170113_174838_0e3a,-117.7725297,33.68685756
0,20170113_174838_0e3a,-117.7821344,33.72167372
0,20170113_174838_0e3a,-117.8203622,33.6829236
0,20170113_174838_0e3a,-117.8283272,33.7271086
0,20170113_174838_0e3a,-117.8604904,33.70524321
0,20170113_174838_0e3a,-117.8611571,33.68121201
0,20170113_174838_0e3a,-117.8615053,33.68042493
0,20170113_174838_0e3a,-117.8618539,33.67969196
0,20170113_174838_0e3a,-117.8621153,33.67993365
0,20170113_174838_0e3a,-117.8624675,33.6795524
0,20170113_174838_0e3a,-117.8929731,33.71583537
0,20170113_174838_0e3a,-117.9040827,33.68225825
0,20170113_174838_0e3a,-117.9057524,33.69950827
0,20170113_174839_0e3a,-117.7495788,33.64546592
0,20170113_174839_0e3a,-117.7803024,33.6264439
0,20170113_174839_0e3a,-117.785393,33.6563371
0,20170113_174839_0e3a,-117.7878624,33.63261917
0,20170113_174839_0e3a,-117.7945694,33.61271612
0,20170113_174839_0e3a,-117.8592157,33.63568846
0,20170113_174839_0e3a,-117.8915404,33.61154111
0,20170116_180710_0e30,-121.4356877,38.69230145
0,20170116_180710_0e30,-121.4514818,38.67488596
0,20170116_180710_0e30,-121.4701717,38.69275775
0,20170116_180710_0e30,-121.5129929,38.65540914
0,20170116_180710_0e30,-121.5395662,38.6914284
0,20170116_180710_0e30,-121.5530451,38.68840602
0,20170116_180710_0e30,-121.573628,38.69406565
0,20170116_180710_0e30,-121.6296468,38.71038817
0,20170116_180710_0e30,-121.7115921,38.70074971
0,20170116_180710_0e30,-121.717995,38.72277164
0,20170116_180731_0e30,-121.8415101,37.33997235
0,20170116_180731_0e30,-121.8586995,37.34990098
0,20170116_180731_0e30,-121.8859523,37.33934466
0,20170116_180731_0e30,-121.918961,37.39913962
0,20170116_180731_0e30,-121.92896,37.3681343
0,20170116_180731_0e30,-121.9362346,37.37360803
0,20170116_180731_0e30,-121.9395229,37.38310168
0,20170116_180731_0e30,-121.9602254,37.35624512
0,20170116_180731_0e30,-122.0275477,37.38926644
0,20170116_180731_0e30,-122.0411708,37.38396959
0,20170116_180731_0e30,-122.0536722,37.38150144
0,20170116_180731_0e30,-122.0553206,37.37705293
0,20170116_180731_0e30,-122.0610962,37.41657807
0,20170116_180731_0e30,-122.072093,37.37980866
0,20170116_180731_0e30,-122.0769383,37.41851454
0,20170117_174922_0e30,-118.0020714,33.72879715
0,20170117_174922_0e30,-118.0223507,33.7813634
0,20170117_174922_0e30,-118.02862,33.78269116
0,20170117_174922_0e30,-118.0286847,33.78810182
0,20170117_174922_0e30,-118.057952,33.79656633
0,20170117_174922_0e30,-118.0803209,33.77142696
0,20170117_174922_0e30,-118.1048773,33.76885568
0,20170117_174922_0e30,-118.12553,33.76020059
0,20170117_174922_0e30,-118.1256715,33.77102161
0,20170117_174922_0e30,-118.1512285,33.79735445
0,20170117_174922_0e30,-118.1650556,33.80853382
0,20170117_174922_0e30,-118.1709475,33.76518919
0,20170117_174922_0e30,-118.1774256,33.76512755
0,20170117_174922_0e30,-118.1903816,33.76500327
0,20170117_174922_0e30,-118.1968595,33.76494061
0,20170117_174922_0e30,-118.2161168,33.83931674
0,20170117_174922_0e30,-118.2553182,33.77518194
0,20170118_174459_0e0e,-117.0979283,32.72819039
0,20170118_174459_0e0e,-117.1086004,32.68406991
0,20170118_174459_0e0e,-117.1106548,32.66322996
0,20170118_174459_0e0e,-117.1171312,32.72276146
0,20170118_174459_0e0e,-117.1323617,32.69533213
0,20170118_174459_0e0e,-117.1328726,32.67295092
0,20170118_174459_0e0e,-117.1682936,32.6902284
0,20170118_174459_0e0e,-117.1746625,32.67398222
0,20170118_174459_0e0e,-117.1747047,32.69563211
0,20170118_174459_0e0e,-117.2259806,32.72261253
0,20170118_174459_0e0e,-117.238873,32.75506323
0,20170118_174459_0e0e,-117.3444802,32.75952622
0,20170118_174459_0e0e,-117.3574017,32.73104785
0,20170119_175445_0e2f,-119.0901092,34.1425398
0,20170119_175445_0e2f,-119.1327706,34.17664502
0,20170119_175445_0e2f,-119.1355703,34.13274976
0,20170119_175445_0e2f,-119.1911199,34.16014477
0,20170119_175445_0e2f,-119.2311565,34.1705942
0,20170119_175445_0e2f,-119.3187856,34.17159266
0,20170120_180942_0e14,-122.1722336,37.75646147
0,20170120_180942_0e14,-122.1849872,37.75806455
0,20170120_180942_0e14,-122.1897436,37.69663709
0,20170120_180942_0e14,-122.1935863,37.72199931
0,20170120_180942_0e14,-122.2163529,37.71939484
0,20170120_180942_0e14,-122.2165312,37.7153942
0,20170120_180942_0e14,-122.2327664,37.76165704
0,20170120_180942_0e14,-122.2367709,37.75643743
0,20170120_180942_0e14,-122.2368819,37.74562246
0,20170120_180942_0e14,-122.3713274,37.76061196
0,20170120_180942_0e14,-122.3933357,37.76816314
0,20170120_180942_0e14,-122.4004097,37.73575199
0,20170120_180942_0e14,-122.4068736,37.77904781
0,20170120_180942_0e14,-122.4272714,37.78455659
0,20170120_180942_0e14,-122.4273966,37.76833357
0,20170120_180942_0e14,-122.4275633,37.7467028
0,20170120_180942_0e14,-122.4413057,37.73054499
0,20170120_180944_0e14,-122.211309,37.59135559
0,20170120_180944_0e14,-122.3587725,37.57726861
0,20170120_180944_0e14,-122.3780578,37.62774753
0,20170120_180944_0e14,-122.3780851,37.62855888
0,20170120_180944_0e14,-122.3784307,37.6278847
0,20170120_180944_0e14,-122.3790489,37.62713083
0,20170120_180944_0e14,-122.380044,37.62602742
0,20170120_180944_0e14,-122.3804848,37.61797181
0,20170120_180944_0e14,-122.3805307,37.61653893
0,20170120_180944_0e14,-122.3805625,37.61680949
0,20170120_180944_0e14,-122.3809361,37.6168385
0,20170120_180944_0e14,-122.3816624,37.65226467
0,20170120_180944_0e14,-122.3819011,37.61524819
0,20170120_180944_0e14,-122.3828828,37.61574005
0,20170120_180944_0e14,-122.3835969,37.61982683
0,20170120_180944_0e14,-122.3841839,37.61872125
0,20170120_180944_0e14,-122.3877674,37.62114646
0,20170120_180944_0e14,-122.3881897,37.61939105
0,20170120_180944_0e14,-122.3884508,37.61241607
0,20170120_180944_0e14,-122.3884588,37.61974397
0,20170120_180944_0e14,-122.3885106,37.61341686
0,20170120_180944_0e14,-122.3892383,37.6117171
0,20170120_180944_0e14,-122.3895526,37.61069121
0,20170120_180944_0e14,-122.3897118,37.60785282
0,20170120_180944_0e14,-122.3897472,37.62015624
0,20170120_180944_0e14,-122.3899708,37.61775083
0,20170120_180944_0e14,-122.3900388,37.62191535
0,20170120_180944_0e14,-122.3900708,37.61799471
0,20170120_180944_0e14,-122.3902545,37.62048334
0,20170120_180944_0e14,-122.3903655,37.61104693
0,20170120_180944_0e14,-122.3904189,37.62116019
0,20170120_180944_0e14,-122.3905619,37.61196731
0,20170120_180944_0e14,-122.3908469,37.61870176
0,20170120_180944_0e14,-122.3910417,37.61148306
0,20170120_180944_0e14,-122.3914389,37.61697425
0,20170120_180944_0e14,-122.3920814,37.61738316
0,20170120_180944_0e14,-122.3924105,37.61870982
0,20170120_180944_0e14,-122.3928847,37.61892858
0,20170120_180944_0e14,-122.3932299,37.61828139
0,20170120_180944_0e14,-122.3940034,37.61931289
0,20170120_180944_0e14,-122.394349,37.61861162
0,20170120_180944_0e14,-122.4032666,37.60018866
0,20170120_180944_0e14,-122.4645708,37.65310276
0,20170121_175132_0e14,-118.3668907,33.97831101
0,20170121_175132_0e14,-118.4033616,34.01599204
0,20170121_175132_0e14,-118.4092325,33.97804975
0,20170121_175132_0e14,-118.410037,34.02673711
0,20170121_175132_0e14,-118.4130174,33.97324488
0,20170121_175132_0e14,-118.4149528,33.99989758
0,20170121_175132_0e14,-118.4326118,34.02823462
0,20170121_175132_0e14,-118.449112,34.03169345
0,20170121_175132_0e14,-118.4556094,34.03161669
0,20170121_175132_0e14,-118.4879077,34.02040875
0,20170121_175132_0e14,-118.488191,34.03663724
0,20170121_175132_0e14,-118.5522904,34.04298649
0,20170121_175132_0e14,-118.5662618,34.04107788
0,20170121_175133_0e14,-118.380407,33.93252004
0,20170121_175133_0e14,-118.381608,33.93453562
0,20170121_175133_0e14,-118.3845909,33.93433979
0,20170121_175133_0e14,-118.3854737,33.93273367
0,20170121_175133_0e14,-118.3861697,33.93361862
0,20170121_175133_0e14,-118.3868244,33.94197094
0,20170121_175133_0e14,-118.395767,33.94295202
0,20170121_175133_0e14,-118.3987236,33.9411329
0,20170121_175133_0e14,-118.3991747,33.94291334
0,20170121_175133_0e14,-118.3999995,33.94174064
0,20170121_175133_0e14,-118.4009896,33.94075543
0,20170121_175133_0e14,-118.4010408,33.93991618
0,20170121_175133_0e14,-118.4017027,33.94069321
0,20170121_175133_0e14,-118.4017831,33.94163918
0,20170121_175133_0e14,-118.4022846,33.94055131
0,20170121_175133_0e14,-118.4022957,33.94122753
0,20170121_175133_0e14,-118.4023349,33.93965796
0,20170121_175133_0e14,-118.4029479,33.94140948
0,20170121_175133_0e14,-118.403364,33.94105303
0,20170121_175133_0e14,-118.4039318,33.94004556
0,20170121_175133_0e14,-118.4041238,33.94185599
0,20170121_175133_0e14,-118.4044195,33.94009411
0,20170121_175133_0e14,-118.4048214,33.93294728
0,20170121_175133_0e14,-118.4048293,33.94725872
0,20170121_175133_0e14,-118.40488,33.94046761
0,20170121_175133_0e14,-118.4049627,33.94549869
0,20170121_175133_0e14,-118.405153,33.94127611
0,20170121_175133_0e14,-118.4051716,33.94636203
0,20170121_175133_0e14,-118.406011,33.94213204
0,20170121_175133_0e14,-118.4067463,33.93947235
0,20170121_175133_0e14,-118.4069352,33.93911849
0,20170121_175133_0e14,-118.4074599,33.94141208
0,20170121_175133_0e14,-118.4074888,33.94119532
0,20170121_175133_0e14,-118.4094445,33.94168696
0,20170121_175133_0e14,-118.409503,33.9393326
0,20170121_175133_0e14,-118.4106336,33.94096994
0,20170121_175133_0e14,-118.4108739,33.94372669
0,20170121_175133_0e14,-118.411018,33.94459076
0,20170121_175133_0e14,-118.4114575,33.94171801
0,20170121_175133_0e14,-118.4116089,33.94498979
0,20170121_175133_0e14,-118.4231734,33.93768736
0,20170121_175133_0e14,-118.4308006,33.93960093
0,20170121_175133_0e14,-118.4314373,33.9369152
0,20170121_175133_0e14,-118.4325742,33.93890395
0,20170121_175133_0e14,-118.4642412,33.96279846
0,20170121_175133_0e14,-118.4871343,33.89578268
0,20170121_175133_0e14,-118.5105381,33.93881062
0,20170121_175133_0e14,-118.5640323,33.93898122
0,20170121_175133_0e14,-118.5880846,33.98793675
0,20170124_175406_0e2f,-119.0394479,34.15166937
0,20170124_175406_0e2f,-119.0411723,34.12056053
0,20170124_175406_0e2f,-119.0894273,34.11087646
0,20170124_175406_0e2f,-119.1127662,34.15619039
0,20170124_175406_0e2f,-119.1159733,34.1008193
0,20170124_175406_0e2f,-119.1250444,34.15665458
0,20170125_180820_0e14,-121.5694975,38.72304924
0,20170125_180820_0e14,-121.6448504,38.68910056
0,20170125_180820_0e14,-121.6505929,38.70290016
0,20170125_180820_0e14,-121.7326608,38.71303714
0,20170125_180820_0e14,-121.7387662,38.74062368
0,20170125_180820_0e14,-121.7899724,38.69669398
0,20170125_180841_0e14,-121.9544424,37.40924729
0,20170125_180841_0e14,-121.9951876,37.40419256
0,20170125_180841_0e14,-122.0159471,37.37191863
0,20170125_180841_0e14,-122.0358583,37.40453123
0,20170125_180841_0e14,-122.0629336,37.41875588
0,20170125_180841_0e14,-122.0768613,37.37781793
0,20170125_180841_0e14,-122.1235393,37.44307047
0,20170125_180841_0e14,-122.1365119,37.38543432
0,20170125_180841_0e14,-122.1910688,37.39512216
0,20170125_180841_0e14,-122.196591,37.42390408
0,20170125_180841_0e14,-122.2127243,37.41795552
0,20170126_175026_0e14,-118.0745806,33.87718373
0,20170126_175026_0e14,-118.0941097,33.88242296
0,20170126_175026_0e14,-118.1199164,33.87136896
0,20170126_175026_0e14,-118.1326029,33.84960872
0,20170126_175026_0e14,-118.1337267,33.88801694
0,20170126_175026_0e14,-118.1677624,33.8764982
0,20170126_175026_0e14,-118.1847024,33.86535211
0,20170126_175026_0e14,-118.1914887,33.88693075
0,20170126_175026_0e14,-118.1944626,33.85357008
0,20170126_175026_0e14,-118.2304859,33.86236031
0,20170126_175026_0e14,-118.2367423,33.87566282
0,20170126_175026_0e14,-118.2429149,33.85395678
0,20170126_175026_0e14,-118.2499514,33.89176243
0,20170126_175026_0e14,-118.308007,33.869516
0,20170126_175026_0e14,-118.3144925,33.86944699
0,20170126_175026_0e14,-118.3346414,33.87829366
0,20170126_175027_0e14,-118.1114059,33.80778438
0,20170126_175027_0e14,-118.1173951,33.76985227
0,20170126_175027_0e14,-118.1237324,33.7589724
0,20170126_175027_0e14,-118.125741,33.79366661
0,20170126_175027_0e14,-118.1816182,33.78264653
0,20170126_175027_0e14,-118.1828463,33.76120677
0,20170126_175027_0e14,-118.2044248,33.8263368
0,20170126_175027_0e14,-118.2080925,33.76899771
0,20170126_175027_0e14,-118.241186,33.81736871
0,20170126_175027_0e14,-118.2869635,33.84395437
0,20170126_175027_0e14,-118.2998489,33.83840821
0,20170126_175027_0e14,-118.3517142,33.83785044
0,20170129_181029_0e1f,-122.2913031,37.62333755
0,20170129_181029_0e1f,-122.3031814,37.62186703
0,20170129_181029_0e1f,-122.3206178,37.57362108
0,20170129_181029_0e1f,-122.3747916,37.59555258
0,20170129_181029_0e1f,-122.3770668,37.62428118
0,20170129_181029_0e1f,-122.3782231,37.62831624
0,20170129_181029_0e1f,-122.3782256,37.62801882
0,20170129_181029_0e1f,-122.3783571,37.62856031
0,20170129_181029_0e1f,-122.3784365,37.62718169
0,20170129_181029_0e1f,-122.3787031,37.62783205
0,20170129_181029_0e1f,-122.3787756,37.62729163
0,20170129_181029_0e1f,-122.3793351,37.62951186
0,20170129_181029_0e1f,-122.3797768,37.62954122
0,20170129_181029_0e1f,-122.3802176,37.6255957
0,20170129_181029_0e1f,-122.3814789,37.61697654
0,20170129_181029_0e1f,-122.3820351,37.61549225
0,20170129_181029_0e1f,-122.3828602,37.61436089
0,20170129_181029_0e1f,-122.3834348,37.61887958
0,20170129_181029_0e1f,-122.3837098,37.61850246
0,20170129_181029_0e1f,-122.3837345,37.61963827
0,20170129_181029_0e1f,-122.3840459,37.6148538
0,20170129_181029_0e1f,-122.3843079,37.62018206
0,20170129_181029_0e1f,-122.3848653,37.61853553
0,20170129_181029_0e1f,-122.3879412,37.64970159
0,20170129_181029_0e1f,-122.3883213,37.61993254
0,20170129_181029_0e1f,-122.3885268,37.61974432
0,20170129_181029_0e1f,-122.3885521,37.62079901
0,20170129_181029_0e1f,-122.3889643,37.62028739
0,20170129_181029_0e1f,-122.3890671,37.61187846
0,20170129_181029_0e1f,-122.3900772,37.62137475
0,20170129_181029_0e1f,-122.3900775,37.61301937
0,20170129_181029_0e1f,-122.3902763,37.61780649
0,20170129_181029_0e1f,-122.3903812,37.62161968
0,20170129_181029_0e1f,-122.3906683,37.61142705
0,20170129_181029_0e1f,-122.3909994,37.62083871
0,20170129_181029_0e1f,-122.3910437,37.61123971
0,20170129_181029_0e1f,-122.3912943,37.61802806
0,20170129_181029_0e1f,-122.3918991,37.61889647
0,20170129_181029_0e1f,-122.3921862,37.61703218
0,20170129_181029_0e1f,-122.3923388,37.61916913
0,20170129_181029_0e1f,-122.392388,37.61730362
0,20170129_181029_0e1f,-122.3929138,37.61952361
0,20170129_181029_0e1f,-122.3930946,37.61819958
0,20170129_181029_0e1f,-122.3941505,37.6179346
0,20170129_181029_0e1f,-122.3952683,37.5848432
0,20170129_181029_0e1f,-122.4017173,37.62814027
0,20170129_181029_0e1f,-122.4289562,37.62286723
0,20170129_181029_0e1f,-122.4348485,37.61243107
0,20170129_181029_0e1f,-122.4561125,37.62840355
0,20170129_181029_0e1f,-122.4699418,37.59601826
0,20170129_181029_0e1f,-122.4884608,37.6360113
0,20170129_181029_0e1f,-122.5383896,37.66671842
0,20170131_174908_0e14,-117.8105451,33.69903323
0,20170131_174908_0e14,-117.8317584,33.65305753
0,20170131_174908_0e14,-117.8611905,33.68132001
0,20170131_174908_0e14,-117.8614783,33.68096626
0,20170131_174908_0e14,-117.8617307,33.68031513
0,20170131_174908_0e14,-117.8618887,33.67993523
0,20170131_174908_0e14,-117.8631678,33.67838406
0,20170131_174908_0e14,-117.8650203,33.67593597
0,20170131_174908_0e14,-117.8854704,33.65988164
0,20170131_174908_0e14,-117.9184992,33.67752522
0,20170131_174908_0e14,-117.9337599,33.68517614
0,20170131_174908_0e14,-118.011845,33.68415553
0,20170203_180846_0e1f,-121.58616,38.69354202
0,20170203_180846_0e1f,-121.5864936,38.69411376
0,20170203_180846_0e1f,-121.5872799,38.6944747
0,20170203_180846_0e1f,-121.6641462,38.71243653
0,20170203_180846_0e1f,-121.693239,38.7140089
0,20170203_180846_0e1f,-121.7384415,38.70609786
0,20170203_180846_0e1f,-121.7527746,38.68338081
0,20170203_180846_0e1f,-121.8509524,38.71028558
0,20170203_180846_0e1f,-121.8726577,38.72769066
0,20170204_175048_0e1f,-118.0914935,33.82468261
0,20170204_175048_0e1f,-118.1026073,33.83437786
0,20170204_175048_0e1f,-118.1112922,33.82656199
0,20170204_175048_0e1f,-118.1522693,33.80489323
0,20170204_175048_0e1f,-118.1617636,33.83832582
0,20170204_175048_0e1f,-118.1683208,33.84367492
0,20170204_175048_0e1f,-118.1891386,33.80632894
0,20170204_175048_0e1f,-118.2659772,33.86976558
0,20170204_175048_0e1f,-118.3375718,33.88524194
0,20170204_223543_0c19,-117.1557957,32.71749635
0,20170204_223543_0c19,-117.161538,32.72411935
0,20170204_223543_0c19,-117.1981254,32.75042546
0,20170204_223543_0c19,-117.2007927,32.71169517
0,20170204_223543_0c19,-117.213198,32.71892738
0,20170204_225400_0c46,-118.3854598,33.90781699
0,20170204_225400_0c46,-118.3855968,33.91428139
0,20170204_225400_0c46,-118.3969507,33.95381428
0,20170204_225400_0c46,-118.4023609,33.93332703
0,20170204_225400_0c46,-118.4032003,33.94689855
0,20170204_225400_0c46,-118.4093373,33.94109301
0,20170204_225400_0c46,-118.4097979,33.94146649
0,20170204_225400_0c46,-118.4106887,33.94037412
0,20170204_225400_0c46,-118.4107603,33.94077911
0,20170204_225400_0c46,-118.4108398,33.93969604
0,20170204_225400_0c46,-118.4109818,33.94239981
0,20170204_225400_0c46,-118.4234095,33.9382257
0,20170204_225400_0c46,-118.4300191,33.93944769
0,20170204_225400_0c46,-118.4534993,34.0088627
0,20170204_225400_0c46,-118.4566954,33.96773061
0,20170204_225400_0c46,-118.4869616,34.02391007
0,20170204_225401_0c46,-118.3065893,33.94455314
0,20170204_225401_0c46,-118.3243649,33.9290234
0,20170204_225401_0c46,-118.3490154,33.93213755
0,20170204_225401_0c46,-118.3495862,33.95802212
0,20170204_225401_0c46,-118.4296283,34.00532797
0,20170204_225401_0c46,-118.4408782,34.01555817
0,20170207_212850_0d05,-117.2181979,32.73445251
0,20170207_212850_0d05,-117.2597208,32.77669845
0,20170207_212850_0d05,-117.2694884,32.79705545
0,20170207_212850_0d05,-117.302713,32.82479908
0,20170207_212850_0d05,-117.3427995,32.83070342
0,20170208_211750_0c43,-117.5900729,34.02085228
0,20170208_211750_0c43,-117.6129709,34.01497733
0,20170208_211750_0c43,-117.6245654,34.04982125
0,20170208_211750_0c43,-117.6792622,34.06516944
0,20170208_211750_0c43,-117.6981529,34.11300613
0,20170208_211751_0c43,-117.5519244,34.0557424
0,20170208_211751_0c43,-117.552521,34.07754685
0,20170208_211751_0c43,-117.5526968,34.10460195
0,20170208_211751_0c43,-117.5635584,34.04540832
0,20170208_211751_0c43,-117.6046968,34.09894582
0,20170208_211751_0c43,-117.6238524,34.12547282
0,20170208_211751_0c43,-117.6479686,34.17780845
0,20170208_211751_0c43,-117.658841,34.12328797
0,20170209_174902_0e1f,-117.5527045,34.07576033
0,20170209_174902_0e1f,-117.5731657,34.12544929
0,20170209_174902_0e1f,-117.5800974,34.07333432
0,20170209_174902_0e1f,-117.5876523,34.1173994
0,20170209_174902_0e1f,-117.6137927,34.13350491
0,20170209_174902_0e1f,-117.6376026,34.07626906
0,20170209_174902_0e1f,-117.6377105,34.09066217
0,20170209_174902_0e1f,-117.7440727,34.14901773
0,20170209_174902_0e1f,-117.8151925,34.09986671
0,20170209_174904_0e1f,-117.5626196,34.050905
0,20170209_174904_0e1f,-117.6247684,34.05533963
0,20170209_174904_0e1f,-117.683733,34.07537171
0,20170209_174904_0e1f,-117.7227475,34.07514845
0,20170209_174904_0e1f,-117.7250053,34.03100728
0,20170209_174904_0e1f,-117.7304156,34.02147867
0,20170209_174904_0e1f,-117.7380625,34.07527386
0,20170209_174909_0e1f,-117.6399776,33.70287559
0,20170209_174909_0e1f,-117.6785256,33.6647895
0,20170209_174909_0e1f,-117.7172641,33.6537478
0,20170209_174909_0e1f,-117.7767513,33.6560129
0,20170209_174909_0e1f,-117.8567061,33.70232031
0,20170209_174909_0e1f,-117.8725978,33.71803732
0,20170209_174909_0e1f,-117.8810987,33.72295541
0,20170209_174909_0e1f,-117.8962036,33.72449717
0,20170209_174910_0e1f,-117.6700762,33.61835061
0,20170209_174910_0e1f,-117.6957305,33.59115125
0,20170209_174910_0e1f,-117.7087065,33.59648916
0,20170209_174910_0e1f,-117.709061,33.63977933
0,20170209_174910_0e1f,-117.7153515,33.61809705
0,20170209_174910_0e1f,-117.7412229,33.61794471
0,20170209_174910_0e1f,-117.7479245,33.64496185
0,20170209_174910_0e1f,-117.7647786,33.61926241
0,20170209_174910_0e1f,-117.7739006,33.65562492
0,20170209_174910_0e1f,-117.775444,33.59679238
0,20170209_174910_0e1f,-117.7812032,33.64023748
0,20170209_174910_0e1f,-117.8552058,33.64561918
0,20170209_174910_0e1f,-117.9029243,33.60853637
0,20170210_174601_0e14,-117.0595482,32.74001364
0,20170210_174601_0e14,-117.0595662,32.76707583
0,20170210_174601_0e14,-117.0754855,32.76720256
0,20170210_174601_0e14,-117.0891586,32.76324251
0,20170210_174601_0e14,-117.090393,32.74868217
0,20170210_174601_0e14,-117.1107882,32.74539128
0,20170210_174601_0e14,-117.1235973,32.7453793
0,20170210_174601_0e14,-117.1236272,32.767029
0,20170210_174601_0e14,-117.1428196,32.75077131
0,20170210_174601_0e14,-117.1428455,32.76700857
0,20170210_174601_0e14,-117.144621,32.79534049
0,20170210_174601_0e14,-117.1491884,32.72911411
0,20170210_174601_0e14,-117.1491975,32.73452655
0,20170210_174601_0e14,-117.1492335,32.75617627
0,20170210_174601_0e14,-117.1492787,32.78323831
0,20170210_174601_0e14,-117.1620148,32.73992309
0,20170210_174601_0e14,-117.1876427,32.74529978
0,20170210_174601_0e14,-117.2041109,32.73501748
0,20170210_174601_0e14,-117.2239854,32.79525077
0,20170210_174602_0e14,-117.0702824,32.70842636
0,20170210_174602_0e14,-117.1599187,32.71375656
0,20170210_174602_0e14,-117.1599284,32.71916901
0,20170210_174602_0e14,-117.1663411,32.72457313
0,20170210_174602_0e14,-117.1790715,32.6866683
0,20170210_174602_0e14,-117.1892101,32.66868394
0,20170210_174602_0e14,-117.1919648,32.72994897
0,20170210_174602_0e14,-117.1979279,32.73348485
0,20170210_174602_0e14,-117.1982494,32.73410677
0,20170210_174602_0e14,-117.1985044,32.73356512
0,20170210_174602_0e14,-117.2026222,32.68552291
0,20170210_174602_0e14,-117.2239684,32.72448343
0,20170210_174602_0e14,-117.224009,32.74072068
0,20170210_174602_0e14,-117.2432215,32.74068488
0,20170210_174602_0e14,-117.2495201,32.70278537
0,20170210_174602_0e14,-117.2560144,32.73524697
0,20170210_174602_0e14,-117.2572623,32.72382417
0,20170210_174602_0e14,-117.2734683,32.74690095
0,20170210_174602_0e14,-117.3147954,32.68799783
0,20170211_175448_0e0d,-118.8574741,34.1162007
0,20170211_175448_0e0d,-118.8605722,34.10024783
0,20170211_175448_0e0d,-118.9320426,34.10011803
0,20170211_175448_0e0d,-118.9321163,34.14623793
0,20170211_175448_0e0d,-118.9525734,34.14450754
0,20170211_175449_0e0d,-118.9075416,34.02692275
0,20170211_175449_0e0d,-118.9194718,34.00701689
0,20170211_175449_0e0d,-118.9391816,34.01958385
0,20170211_175449_0e0d,-118.9843052,34.04610367
0,20170211_175449_0e0d,-119.09963,34.07367158
0,20170211_181117_0e16,-122.3095134,37.62825863
0,20170211_181117_0e16,-122.3197223,37.64213532
0,20170211_181117_0e16,-122.3285839,37.62474534
0,20170211_181117_0e16,-122.3299159,37.66947683
0,20170211_181117_0e16,-122.3771363,37.62817531
0,20170211_181117_0e16,-122.3776465,37.62815096
0,20170211_181117_0e16,-122.3784311,37.62783062
0,20170211_181117_0e16,-122.3784935,37.62850695
0,20170211_181117_0e16,-122.3785239,37.62893975
0,20170211_181117_0e16,-122.3788467,37.62691345
0,20170211_181117_0e16,-122.3788537,37.63015828
0,20170211_181117_0e16,-122.3792855,37.62729432
0,20170211_181117_0e16,-122.3801886,37.6290837
0,20170211_181117_0e16,-122.4134181,37.6490739
0,20170211_181117_0e16,-122.5226988,37.66819725
0,20170211_181118_0e16,-122.3316291,37.61497416
0,20170211_181118_0e16,-122.3503604,37.60696675
0,20170211_181118_0e16,-122.3504399,37.57435679
0,20170211_181118_0e16,-122.3660899,37.57976879
0,20170211_181118_0e16,-122.3800188,37.6167796
0,20170211_181118_0e16,-122.3807291,37.61721597
0,20170211_181118_0e16,-122.3808604,37.62597763
0,20170211_181118_0e16,-122.3813832,37.61621892
0,20170211_181118_0e16,-122.381938,37.61489686
0,20170211_181118_0e16,-122.3820939,37.6166012
0,20170211_181118_0e16,-122.3825478,37.61514342
0,20170211_181118_0e16,-122.3827173,37.61519838
